iso2c,country,year,growth,growth_pc,gdp_ppp,gdp_ppp_pc,unemployment,population
GR,Greece,2001,4.13161197675139,3.59165270236781,328412172302.951,30234.5959617275,10.46,10862132
GR,Greece,2002,3.9228718983654,3.5426228619916,341295361121.034,31305.6936704984,9.98,10902022
GR,Greece,2003,5.79453164292978,5.54236122672319,361071828817.044,33040.7682982488,9.41,10928070
GR,Greece,2004,5.06099242546495,4.80137859430113,379345646723.963,34627.1806747136,10.31,10955141
GR,Greece,2005,0.599142172169721,0.304568247996343,381618466471.776,34732.6440722251,9.99,10987314
GR,Greece,2006,5.65243337332222,5.33560152894891,403189196029.387,36585.8395603871,9.01,11020362
GR,Greece,2007,3.27374685736707,3.01098400335935,416388589663.643,37687.4333370451,8.4,11048473
GR,Greece,2008,-0.335172379595008,-0.599389627121496,414992970119.305,37461.5387708945,7.76,11077841
GR,Greece,2009,-4.30073388487777,-4.55211747312428,397145226833.523,35756.2455188034,9.62,11107017
GR,Greece,2010,-5.47903698916171,-5.60077754852117,375385492954.624,33753.6177475922,12.71,11121341
GR,Greece,2011,-10.1493145696649,-10.0162809446093,337286438425.772,30372.7605650238,17.87,11104899
GR,Greece,2012,-7.08235394216226,-6.5785380575867,313398619057.546,28374.676952114,24.44,11045011
GR,Greece,2013,-2.74177207582173,-2.03396931777637,304805943234.215,27797.5447288899,27.47,10965211
GR,Greece,2014,0.698145275347287,1.37114799565863,306933931525.883,28178.6902062824,26.49,10892413
GR,Greece,2015,-0.411901538182661,0.246412268830483,305669665940.723,28248.1259561464,24.9,10820883
GR,Greece,2016,-0.489852888719341,-0.0751153465468661,304172334252.174,28226.9072784414,23.54,10775971
GR,Greece,2017,1.28082483372279,1.48133954200553,308068249046.59,28645.0436174422,21.49,10754679
GR,Greece,2018,1.55897765238106,1.76522989999626,312870964203.308,29150.6944922443,19.29,10732882
GR,Greece,2019,1.85667511169028,1.96402684660795,318679961527.376,29723.2219580446,17.31,10721582
GR,Greece,2020,-8.24773611483073,-8.1960783408782,292396079249.754,27287.0834009302,16.85,10715549
HR,Croatia,1962,,,,,,4196712
HR,Croatia,1963,,,,,,4225675
HR,Croatia,1964,,,,,,4252876
HR,Croatia,1965,,,,,,4280923
HR,Croatia,1966,,,,,,4310701
HR,Croatia,1967,,,,,,4338683
HR,Croatia,1968,,,,,,4365628
HR,Croatia,1969,,,,,,4391490
HR,Croatia,1970,,,,,,4412252
HR,Croatia,1971,,,,,,4431275
HR,Croatia,1972,,,,,,4450564
HR,Croatia,1973,,,,,,4470161
HR,Croatia,1974,,,,,,4490660
HR,Croatia,1975,,,,,,4512082
HR,Croatia,1976,,,,,,4535934
HR,Croatia,1977,,,,,,4559571
HR,Croatia,1978,,,,,,4581085
HR,Croatia,1979,,,,,,4594778
HR,Croatia,1980,,,,,,4599782
HR,Croatia,1981,,,,,,4611509
HR,Croatia,1982,,,,,,4634234
HR,Croatia,1983,,,,,,4658254
HR,Croatia,1984,,,,,,4680285
HR,Croatia,1985,,,,,,4701417
HR,Croatia,1986,,,,,,4721446
HR,Croatia,1987,,,,,,4739745
HR,Croatia,1988,,,,,,4755207
HR,Croatia,1989,,,,,,4767260
HR,Croatia,1990,,,,,,4777368
HR,Croatia,1991,,,,,11.14,4689022
HR,Croatia,1992,,,,,10.8,4575818
HR,Croatia,1993,,,,,10.43,4600463
HR,Croatia,1994,,,,,10.16,4652024
HR,Croatia,1995,,,69312687310.2209,15002.6487512464,9.92,4620030
HR,Croatia,1996,5.90533971044781,7.36788060962058,73405836958.3299,16108.025999519,9.68,4557097
HR,Croatia,1997,6.20334158309859,6.72270499111644,77959451766.7875,17190.921067359,9.71,4534920
HR,Croatia,1998,2.2907627879565,2.35362053035924,79745317877.556,17595.5301149582,11.39,4532135
HR,Croatia,1999,-0.948053454816005,-0.519192439396321,78989289636.3638,17504.1754529296,13.56,4512597
HR,Croatia,2000,2.86174684295204,3.88143196638563,81249763138.8027,18183.5881144119,16.06,4468302
HR,Croatia,2001,2.95771008343127,6.99638292704745,83652895575.9231,19455.7815687732,15.82,4299642
HR,Croatia,2002,5.67815670956782,5.61596092371892,88402838078.8151,20548.4106590796,15.05,4302174
HR,Croatia,2003,5.63579851801137,5.60572836807067,93385043917.141,21700.2987445833,13.92,4303399
HR,Croatia,2004,4.15457685638678,4.12551732778843,97264797339.0492,22595.5483294729,13.66,4304600
HR,Croatia,2005,4.30849337871648,4.17430053931432,101455444692.224,23538.7544252511,12.6,4310145
HR,Croatia,2006,4.99328763230982,4.9685928359316,106521406864.346,24708.2992912917,11.13,4311159
HR,Croatia,2007,5.06762513457255,5.09058771461821,111919512452.304,25966.0969395053,9.91,4310217
HR,Croatia,2008,1.89345290008815,1.90555800887979,114038655706.596,26460.8959793295,8.53,4309705
HR,Croatia,2009,-7.32353731934752,-7.22615039945559,105686992197.442,24548.7918388197,9.2,4305181
HR,Croatia,2010,-1.31656297984225,-1.09247390914111,104295556383.661,24280.6026929712,11.62,4295427
HR,Croatia,2011,-0.198369263496232,0.146805606663733,104088666056.604,24316.2479790563,13.68,4280622
HR,Croatia,2012,-2.3917742692408,-2.09297250463756,101599100124.666,23807.3155946951,15.94,4267558
HR,Croatia,2013,-0.447092176997273,-0.169441845182334,101144858496.109,23766.9760398631,17.25,4255689
HR,Croatia,2014,-0.34145251686769,0.0653277176643883,100799496831.092,23782.5024628678,17.29,4238389
HR,Croatia,2015,2.43188857335539,3.27951676193456,103250828276.527,24562.453617545,16.18,4203604
HR,Croatia,2016,3.49813499168994,4.22347873730916,106862681629.678,25599.8436234435,13.1,4174349
HR,Croatia,2017,3.43921735228665,4.68860423531802,110537921519.404,26800.118975807,11.21,4124531
HR,Croatia,2018,2.80760970078776,3.73029816624559,113641394927.032,27799.8433225132,8.43,4087843
HR,Croatia,2019,2.85892596800696,3.43049756210388,116890318277.007,28753.5162699607,6.62,4065253
HR,Croatia,2020,-8.36737821725714,-7.95864039331863,107109663247.414,26465.1273096002,7.2,4047200
HU,Hungary,1962,,,,,,10061734
HU,Hungary,1963,,,,,,10087947
HU,Hungary,1964,,,,,,10119835
HU,Hungary,1965,,,,,,10147935
HU,Hungary,1966,,,,,,10178653
HU,Hungary,1967,,,,,,10216604
HU,Hungary,1968,,,,,,10255815
HU,Hungary,1969,,,,,,10298723
HU,Hungary,1970,,,,,,10337910
HU,Hungary,1971,,,,,,10367537
HU,Hungary,1972,,,,,,10398489
HU,Hungary,1973,,,,,,10432055
HU,Hungary,1974,,,,,,10478720
HU,Hungary,1975,,,,,,10540525
HU,Hungary,1976,,,,,,10598677
HU,Hungary,1977,,,,,,10648031
HU,Hungary,1978,,,,,,10684822
HU,Hungary,1979,,,,,,10704152
HU,Hungary,1980,,,,,,10711122
HU,Hungary,1981,,,,,,10711848
HU,Hungary,1982,,,,,,10705535
HU,Hungary,1983,,,,,,10689463
HU,Hungary,1984,,,,,,10668095
HU,Hungary,1985,,,,,,10648713
HU,Hungary,1986,,,,,,10630564
HU,Hungary,1987,,,,,,10612741
HU,Hungary,1988,,,,,,10596487
HU,Hungary,1989,,,,,,10481719
HU,Hungary,1990,,,,,,10373988
HU,Hungary,1991,,,170382152284.435,16424.9091218342,9.95,10373400
HU,Hungary,1992,-3.06418034584902,-3.02623555340983,165161335861.301,15927.852682374,9.94,10369341
HU,Hungary,1993,-0.576108516775179,-0.462665220578899,164209827338.984,15854.1600476276,12.1,10357523
HU,Hungary,1994,2.94715455833949,3.08816830927259,169049344750.647,16343.7631939198,10.85,10343355
HU,Hungary,1995,1.48952547509282,1.63091759633505,171567377806.185,16610.3165037528,10.17,10328965
HU,Hungary,1996,0.0824118000692522,0.254472702356594,171708769570.567,16652.5852250299,10.02,10311238
HU,Hungary,1997,3.14312906155838,3.35112955971614,177105797808.183,17210.6349309628,8.99,10290486
HU,Hungary,1998,3.89999839455832,4.14203369569633,184012921079.372,17923.5052290465,8.93,10266570
HU,Hungary,1999,3.0710298892064,3.36340341172429,189664012885.722,18526.3450154209,6.93,10237530
HU,Hungary,2000,4.47919119279798,4.75094427474185,198159426646.806,19406.5213432499,6.56,10210971
HU,Hungary,2001,4.07409262355981,4.31309092864515,206232625230.712,20243.5422548712,5.67,10187576
HU,Hungary,2002,4.7412834664994,5.03996075569664,216010698593.304,21263.8088400796,5.61,10158608
HU,Hungary,2003,4.08452398526845,4.3830840725177,224833707388.093,22195.8194585598,5.79,10129552
HU,Hungary,2004,4.82285347250544,5.05522973924828,235677107652.222,23317.8691246987,5.83,10107146
HU,Hungary,2005,4.24362288413205,4.45114768853614,245678355325.212,24355.7819172586,7.19,10087065
HU,Hungary,2006,4.03101326691535,4.19313289445601,255581682422.311,25377.0522205332,7.49,10071370
HU,Hungary,2007,0.242181101313662,0.397591780879964,256200652955.558,25477.9492943916,7.41,10055780
HU,Hungary,2008,1.0582892500439,1.23539466234408,258911996924.328,25792.7025200493,7.82,10038188
HU,Hungary,2009,-6.69955413727229,-6.55491152001886,241566047522.49,24102.0136912384,10.03,10022650
HU,Hungary,2010,1.12217824979848,1.35098687626444,244276849166.686,24427.6287331225,11.17,10000023
HU,Hungary,2011,1.93710779352188,2.22636685588142,249008755049.663,24971.4773629145,11.03,9971727
HU,Hungary,2012,-1.38062332775523,-0.869998384555586,245570882089.295,24754.2259132575,11,9920362
HU,Hungary,2013,1.86075162441399,2.14163085945056,250140346266.859,25284.3700544339,10.18,9893082
HU,Hungary,2014,4.22895073481537,4.51009990540574,260718658278.381,26424.7204043413,7.73,9866468
HU,Hungary,2015,3.81942837927696,4.06666199490928,270676620702.736,27499.3244662857,6.81,9843028
HU,Hungary,2016,2.13999571174807,2.44186687871183,276469088778.479,28170.8213622975,5.12,9814023
HU,Hungary,2017,4.31678098650497,4.59448754598478,288403653836.432,29465.1262413898,4.16,9787966
HU,Hungary,2018,5.39970920939707,5.53342703822157,303976612492.875,31095.557503677,3.71,9775564
HU,Hungary,2019,4.64129707512659,4.68866395448728,318085070117.576,32553.5236997988,3.42,9771141
HU,Hungary,2020,-4.95674851669689,-4.7483501556075,302318393122.688,31007.7684065437,4.35,9749763
IE,Ireland,1962,,,,,,2836050
IE,Ireland,1963,,,,,,2852650
IE,Ireland,1964,,,,,,2866550
IE,Ireland,1965,,,,,,2877300
IE,Ireland,1966,,,,,,2888800
IE,Ireland,1967,,,,,,2902450
IE,Ireland,1968,,,,,,2915550
IE,Ireland,1969,,,,,,2932650
IE,Ireland,1970,,,,,,2957250
IE,Ireland,1971,3.469886457154,2.26644665878533,,,,2992050
IE,Ireland,1972,6.4898103151437,4.9188589997615,,,,3036850
IE,Ireland,1973,4.7214287505403,3.05522477716048,,,,3085950
IE,Ireland,1974,4.26022940371122,2.54720475805024,,,,3137500
IE,Ireland,1975,5.656643887115,3.93244194191136,,,,3189550
IE,Ireland,1976,1.39480760101863,-0.123899080054699,,,,3238050
IE,Ireland,1977,8.21130136983813,6.75571397251977,,,,3282200
IE,Ireland,1978,7.18672866800756,5.67669365117732,,,,3329100
IE,Ireland,1979,3.07303630449125,1.70891297851998,,,,3373750
IE,Ireland,1980,3.07932858709749,1.89987248614634,,,,3412800
IE,Ireland,1981,3.32521653679976,2.12229915922104,,,,3453000
IE,Ireland,1982,2.28346757634095,1.32102058095853,,,,3485800
IE,Ireland,1983,-0.244299977189641,-0.949006113054068,,,,3510600
IE,Ireland,1984,4.3543723442537,3.70968016903328,,,,3532423
IE,Ireland,1985,3.08561449189358,2.92073377618102,,,,3538082
IE,Ireland,1986,-0.428330496226593,-0.473563622450087,,,,3539690
IE,Ireland,1987,4.66309127341739,4.65224078301642,,,,3540057
IE,Ireland,1988,5.21741415420169,5.66837803851369,,,,3524949
IE,Ireland,1989,5.81391856696729,6.23403883006644,,,,3511009
IE,Ireland,1990,8.46652828559868,8.37500704600875,92964027359.8777,26455.5251006062,,3513974
IE,Ireland,1991,1.9296393227427,1.34529888632066,94757897787.8192,26811.430985155,15.78,3534235
IE,Ireland,1992,3.3432742362947,2.64060746467149,97925914171.4138,27519.4156331342,15.03,3558430
IE,Ireland,1993,2.69260913320606,2.18059059947649,100562676280.169,28119.5014234612,15.59,3576261
IE,Ireland,1994,5.75582725039826,5.33977141130133,106350890205.233,29621.0185214717,14.57,3590386
IE,Ireland,1995,9.63442204331268,9.07377022772719,116597183814.425,32308.7616812225,11.98,3608841
IE,Ireland,1996,7.3732255028176,6.52696446107743,125194157106.997,34417.5430739701,11.72,3637510
IE,Ireland,1997,11.0148683108509,9.90715827581326,138984128645.212,37827.3435409545,10.2,3674171
IE,Ireland,1998,8.7571985111741,7.62867329051424,151155244689.699,40713.0679941744,7.7,3712696
IE,Ireland,1999,10.5225416363094,9.2836178261449,167060618247.638,44492.7136320521,5.8,3754786
IE,Ireland,2000,9.39941800586617,7.95075419325745,182763344079.918,48030.2199268465,4.32,3805174
IE,Ireland,2001,5.30448439198008,3.64115398120821,192457997140.898,49779.0741918959,3.68,3866243
IE,Ireland,2002,5.896231721308,4.12667429619091,203805766618.514,51833.2944514547,4.22,3931947
IE,Ireland,2003,3.00958432113528,1.34520149968809,209939473016.234,52530.5567057534,4.48,3996521
IE,Ireland,2004,6.78587281687312,4.85123149712786,224185698647.53,55078.9356182795,4.49,4070262
IE,Ireland,2005,5.73621145046789,3.45744731520996,237045464363.661,56983.2607990599,4.34,4159914
IE,Ireland,2006,4.98050201627498,2.18803345114927,248851518495.781,58230.073606899,4.42,4273591
IE,Ireland,2007,5.30546834964632,2.30471367656891,262054257047.189,59572.1100771933,4.98,4398942
IE,Ireland,2008,-4.4865993139414,-6.41412360793612,250296932548.356,55751.0813009864,6.77,4489544
IE,Ireland,2009,-5.10047112116175,-6.05945253020644,237530609786.573,52372.8709944763,12.61,4535375
IE,Ireland,2010,1.75508074327075,1.20214100749023,241699463778.311,53002.4667535009,14.53,4560155
IE,Ireland,2011,1.06852665397403,0.628754224541069,244282086971.294,53335.7220023245,15.35,4580084
IE,Ireland,2012,-0.0523547853082533,-0.474980680541634,244154193609.114,53082.3876269861,15.45,4599533
IE,Ireland,2013,1.26701466133446,0.735188369582971,247247663038.404,53472.6431671166,13.74,4623816
IE,Ireland,2014,8.71369780843101,7.92189674515716,268792077233.979,57708.6907457219,11.86,4657740
IE,Ireland,2015,25.176245193701,23.9990932049163,336463829659.647,71558.2532251246,9.91,4701957
IE,Ireland,2016,2.04223252701499,0.896822101077149,343335203430.597,72200.0034551923,8.37,4755335
IE,Ireland,2017,8.940012771816,7.76044197686218,374029414467.433,77803.042830625,6.71,4807388
IE,Ireland,2018,9.03016110018034,7.68774579482279,407804873155.903,83784.3429840806,5.74,4867316
IE,Ireland,2019,4.91700697830244,3.49190099133891,427856667226.836,86710.0092873285,4.95,4934340
IE,Ireland,2020,5.86697550911293,4.58709068481787,452958913107.142,90687.4760461522,5.92,4994724
IT,Italy,1962,6.20365045787146,5.48747776983932,,,,50879450
IT,Italy,1963,5.60972797819814,4.84205248927523,,,,51252000
IT,Italy,1964,2.79770227911507,1.95553270968082,,,,51675350
IT,Italy,1965,3.26802371964163,2.40204614684968,,,,52112350
IT,Italy,1966,5.98479422519729,5.16416328074524,,,,52519000
IT,Italy,1967,7.17861246556171,6.40567760378134,,,,52900500
IT,Italy,1968,6.54455465470546,5.87359459594813,,,,53235750
IT,Italy,1969,6.09805999558601,5.49917950556602,,,,53537950
IT,Italy,1970,5.26869297920993,4.71342068855478,,,,53821850
IT,Italy,1971,1.81810793366802,1.34428039487906,,,,54073490
IT,Italy,1972,3.69048582478699,3.10348977837458,,,,54381345
IT,Italy,1973,7.12586230436492,6.40180594442019,,,,54751406
IT,Italy,1974,5.50014110132227,4.81201382086347,,,,55110868
IT,Italy,1975,-2.09016291535852,-2.67318392261384,,,,55441001
IT,Italy,1976,7.12538513712093,6.59231972628913,,,,55718260
IT,Italy,1977,2.56050084476698,2.12582750574286,,,,55955411
IT,Italy,1978,3.24013975184891,2.87293634907391,,,,56155143
IT,Italy,1979,5.95915942625737,5.65322399056257,,,,56317749
IT,Italy,1980,3.4300164144226,3.21717014392455,,,,56433883
IT,Italy,1981,0.844227607248143,0.723232399974208,,,,56501675
IT,Italy,1982,0.413585694627969,0.33922498995851,,,,56543548
IT,Italy,1983,1.16920349453939,1.1324911624162,,,,56564074
IT,Italy,1984,3.22585231527985,3.20278297292819,,,,56576718
IT,Italy,1985,2.79808576720868,2.76838147537848,,,,56593071
IT,Italy,1986,2.85997186384608,2.85436688673717,,,,56596155
IT,Italy,1987,3.19196062848015,3.18143030285239,,,,56601931
IT,Italy,1988,4.19437730753005,4.14404212443536,,,,56629288
IT,Italy,1989,3.38838345408922,3.31086193455002,,,,56671781
IT,Italy,1990,1.98577494287171,1.90043982743266,2075111958974.29,36585.6799028741,,56719240
IT,Italy,1991,1.53844755776618,1.46817561113606,2107036468228.05,37122.8219323764,10.1,56758521
IT,Italy,1992,0.834275453554895,0.765807599435163,2124614956279.92,37407.1113238593,9.33,56797087
IT,Italy,1993,-0.852805763831867,-0.913401721941298,2106496117473.54,37065.4341248987,10.24,56831821
IT,Italy,1994,2.15102363802566,2.1302154755529,2151807346894.48,37855.0077387082,11.09,56843400
IT,Italy,1995,2.88683675924553,2.88520235071749,2213926512372.78,38947.2013118497,11.67,56844303
IT,Italy,1996,1.26678480191715,1.23832837048366,2241972196957.13,39429.4955552037,11.87,56860281
IT,Italy,1997,1.83021223388438,1.77635122351289,2283005046386.13,40129.9018819235,12,56890372
IT,Italy,1998,1.81061516197623,1.78132437367471,2324341481904.68,40844.745605278,12.12,56906744
IT,Italy,1999,1.6257275993546,1.60863473141113,2362128942879.25,41501.788369041,11.69,56916317
IT,Italy,2000,3.78695514323979,3.73994653301939,2451581706371.57,43053.93306429,10.84,56942108
IT,Italy,2001,1.95137155605238,1.89412399481279,2499421174463.09,43869.4279411713,9.6,56974100
IT,Italy,2002,0.253942998968455,0.104759513559856,2505768279550.37,43915.385340484,9.21,57059007
IT,Italy,2003,0.138626890776507,-0.305508789463317,2509241948206.38,43781.2199783421,8.87,57313203
IT,Italy,2004,1.42359415817907,0.769317663351927,2544963369995.62,44118.0366368665,7.87,57685327
IT,Italy,2005,0.817848973650598,0.323656244406962,2565777326796.92,44260.8274173515,7.73,57969484
IT,Italy,2006,1.79063968081796,1.48515735957702,2611721153731.97,44918.1703531499,6.78,58143979
IT,Italy,2007,1.48707298036786,0.975922132963376,2650559353331.67,45356.5367193485,6.08,58438310
IT,Italy,2008,-0.962012840579291,-1.61594062742927,2625060632005.45,44623.6020153057,6.72,58826731
IT,Italy,2009,-5.2809372082931,-5.71150838276657,2486432828349.62,42074.9212455091,7.75,59095365
IT,Italy,2010,1.71329583916922,1.40091534299962,2529032778541.47,42664.3552727925,8.36,59277417
IT,Italy,2011,0.707333347034435,0.534287439584816,2546921470741.52,42892.3055641948,8.36,59379449
IT,Italy,2012,-2.98090576823772,-3.24206011995115,2471000141707.7,41501.7112309705,10.66,59539717
IT,Italy,2013,-1.84106545088248,-2.97240379999698,2425507411807.47,40268.1127892773,12.15,60233948
IT,Italy,2014,-0.00454754236383792,-0.917813879753353,2425397110830.38,39898.5264609826,12.68,60789140
IT,Italy,2015,0.778304350716581,0.875477401786128,2444274082066.12,40247.8290437942,11.9,60730582
IT,Italy,2016,1.29346273155907,1.46569044434084,2475889856374.81,40837.7376281437,11.69,60627498
IT,Italy,2017,1.66785904106857,1.82033385192226,2517184209191.25,41581.120790548,11.21,60536709
IT,Italy,2018,0.941737193371978,1.13377317095093,2540889469114.89,42052.5563822519,10.61,60421760
IT,Italy,2019,0.287449937139201,1.45048491728579,2548193254296.64,42662.5223699096,9.95,59729081
IT,Italy,2020,-8.87114634766792,-8.60327468998545,2322139301486.58,38992.1483807498,9.31,59554023
LT,Lithuania,1962,,,,,,2863350
LT,Lithuania,1963,,,,,,2898950
LT,Lithuania,1964,,,,,,2935200
LT,Lithuania,1965,,,,,,2971450
LT,Lithuania,1966,,,,,,3008050
LT,Lithuania,1967,,,,,,3044400
LT,Lithuania,1968,,,,,,3078850
LT,Lithuania,1969,,,,,,3107321
LT,Lithuania,1970,,,,,,3139689
LT,Lithuania,1971,,,,,,3179041
LT,Lithuania,1972,,,,,,3213622
LT,Lithuania,1973,,,,,,3244438
LT,Lithuania,1974,,,,,,3273894
LT,Lithuania,1975,,,,,,3301652
LT,Lithuania,1976,,,,,,3328664
LT,Lithuania,1977,,,,,,3355036
LT,Lithuania,1978,,,,,,3379514
LT,Lithuania,1979,,,,,,3397842
LT,Lithuania,1980,,,,,,3413202
LT,Lithuania,1981,,,,,,3432947
LT,Lithuania,1982,,,,,,3457179
LT,Lithuania,1983,,,,,,3485192
LT,Lithuania,1984,,,,,,3514205
LT,Lithuania,1985,,,,,,3544543
LT,Lithuania,1986,,,,,,3578914
LT,Lithuania,1987,,,,,,3616367
LT,Lithuania,1988,,,,,,3655049
LT,Lithuania,1989,,,,,,3684255
LT,Lithuania,1990,,,,,,3697838
LT,Lithuania,1991,,,,,1.1,3704134
LT,Lithuania,1992,,,,,1.2,3700114
LT,Lithuania,1993,,,,,13.8,3682613
LT,Lithuania,1994,,,,,13.8,3657144
LT,Lithuania,1995,,,38614951870.8962,10640.3600314613,17.54,3629102
LT,Lithuania,1996,5.15846431747072,5.96107720942301,40606890384.3649,11274.6401082973,16.4,3601613
LT,Lithuania,1997,8.31092156187248,9.11302787535699,43981697192.925,12302.1012042126,14.13,3575137
LT,Lithuania,1998,7.47575872433057,8.25717906231543,47269662757.9337,13317.9077290717,13.71,3549331
LT,Lithuania,1999,-1.14157115625557,-0.437687208867203,46730045922.2299,13259.6169504528,13.39,3524238
LT,Lithuania,2000,3.69552542107776,4.42747584792048,48456966648.5672,13846.6832884609,15.93,3499536
LT,Lithuania,2001,6.52610890248806,7.40751979624903,51619321062.895,14872.3790941775,16.84,3470818
LT,Lithuania,2002,6.75141457592376,7.6118272562162,55104355429.1282,16004.4388997159,13.01,3443067
LT,Lithuania,2003,10.565956988762,11.4677174839243,60926657922.7044,17839.7827376226,12.88,3415213
LT,Lithuania,2004,6.56949011753593,7.77300120748883,64929228693.8814,19226.4692652314,10.68,3377075
LT,Lithuania,2005,7.73236760360545,9.50104418230511,69949795338.678,21053.1846048184,8.33,3322528
LT,Lithuania,2006,7.41412133545715,9.142617036882,75135958038.9915,22977.9966473047,5.78,3269909
LT,Lithuania,2007,11.1074801410501,12.4352501754842,83481669656.9603,25835.3680157114,4.25,3231294
LT,Lithuania,2008,2.61442303328732,3.67524092566269,85664233657.0446,26784.8800343204,5.83,3198231
LT,Lithuania,2009,-14.8386083735986,-13.8877533571244,72952853508.4314,23065.0619581523,13.79,3162916
LT,Lithuania,2010,1.65124065328366,3.80531559028894,74157480683.2931,23942.7603567557,17.81,3097282
LT,Lithuania,2011,6.03900816040344,8.46110906391293,78635856993.3067,25968.5834234521,15.39,3028115
LT,Lithuania,2012,3.8438647490634,5.24600245889164,81658512980.3964,27330.8959483858,13.37,2987773
LT,Lithuania,2013,3.55007284270485,4.6033277290029,84557449673.47,28589.0266601627,11.77,2957689
LT,Lithuania,2014,3.53700987901611,4.43108765446387,87548255021.8647,29855.8314910326,10.7,2932367
LT,Lithuania,2015,2.02458395469182,2.98891297061452,89320742945.6501,30748.1963109529,9.12,2904910
LT,Lithuania,2016,2.51882827307178,3.82984126408542,91570579072.6829,31925.8034212317,7.86,2868231
LT,Lithuania,2017,4.28259695120761,5.75104655735379,95492177900.2528,33761.871239796,7.07,2828403
LT,Lithuania,2018,3.9368459012309,4.93334807196575,99251557791.915,35427.4618636641,6.15,2801543
LT,Lithuania,2019,4.33886103349596,4.6154164081301,103557944958.086,37062.5867515036,6.26,2794137
LT,Lithuania,2020,-0.871905539751921,-0.891875166968106,102655017499.143,36732.034744031,8.43,2794700
LU,Luxembourg,1962,1.35867767094877,0.12467724599145,,,,320750
LU,Luxembourg,1963,3.43910854038498,2.36992923273212,,,,324100
LU,Luxembourg,1964,7.86582881901587,6.66457702591316,,,,327750
LU,Luxembourg,1965,-0.734933604480986,-1.85784159538052,,,,331500
LU,Luxembourg,1966,1.10590411235907,0.380680193614864,,,,333895
LU,Luxembourg,1967,0.216730811573271,-0.112343962356874,,,,334995
LU,Luxembourg,1968,4.18387242679029,3.91864327411824,,,,335850
LU,Luxembourg,1969,9.97285794333051,9.43521286005202,,,,337500
LU,Luxembourg,1970,4.50704377665998,3.9921670031422,,,,339171
LU,Luxembourg,1971,2.66723224202552,1.69279286831134,,,,342421
LU,Luxembourg,1972,6.59819553699698,5.31292762254485,,,,346600
LU,Luxembourg,1973,8.31267451290276,7.12276497694992,,,,350450
LU,Luxembourg,1974,4.21246899346824,2.86230040490338,,,,355050
LU,Luxembourg,1975,-6.57137138724029,-7.58647558445372,,,,358950
LU,Luxembourg,1976,2.53433511732875,2.02810290871911,,,,360731
LU,Luxembourg,1977,1.56977456645151,1.393538676688,,,,361358
LU,Luxembourg,1978,4.07497250773974,3.88838866500321,,,,362007
LU,Luxembourg,1979,2.34560921239245,2.1061439087422,,,,362856
LU,Luxembourg,1980,0.840877542513851,0.482541429538387,,,,364150
LU,Luxembourg,1981,-0.550947827759458,-0.843665278879087,,,,365225
LU,Luxembourg,1982,1.13129862124195,1.04829639270389,,,,365525
LU,Luxembourg,1983,2.9890744098732,2.96175127226728,,,,365622
LU,Luxembourg,1984,6.18694108566717,6.07785226592439,,,,365998
LU,Luxembourg,1985,2.79170714922567,2.59324699678298,,,,366706
LU,Luxembourg,1986,9.98392901261671,9.49156838511928,,,,368355
LU,Luxembourg,1987,3.9509822638087,3.2794715354963,,,,370750
LU,Luxembourg,1988,8.46328403957857,7.67910712993371,,,,373450
LU,Luxembourg,1989,9.79805866965337,8.73530896362253,,,,377100
LU,Luxembourg,1990,5.31993278705365,4.00981184757872,25828931061.049,67641.5636010186,,381850
LU,Luxembourg,1991,8.64418819678005,7.19840636418722,28061632471.1826,72510.6782201101,1.48,387000
LU,Luxembourg,1992,1.81965629412947,0.476080795124886,28572257732.68,72855.8876335309,2.03,392175
LU,Luxembourg,1993,4.20064754425511,2.81121819150447,29772477575.466,74904.0256002667,2.33,397475
LU,Luxembourg,1994,3.82091866137451,2.41662752355856,30910059727.1005,76714.1768991761,3.48,402925
LU,Luxembourg,1995,1.43220058790506,0.017300512405356,31352753784.2339,76727.4488448673,2.92,408625
LU,Luxembourg,1996,1.38843119041294,0.0177384155530973,31788065196.8276,76741.0590785867,3.29,414225
LU,Luxembourg,1997,5.70971540805283,4.39291182477216,33603073253.2927,80112.2261373053,2.53,419450
LU,Luxembourg,1998,6.04465261548125,4.73376392645071,35634262299.5799,83904.5497988696,2.76,424700
LU,Luxembourg,1999,8.48099983754646,7.02568239968871,38656404027.3182,89799.4169866269,2.39,430475
LU,Luxembourg,2000,8.23980205975829,6.7947027083989,41841615202.5897,95901.0204047436,2.35,436300
LU,Luxembourg,2001,2.53197481173196,1.31861301253305,42901034360.341,97165.5837389526,1.81,441525
LU,Luxembourg,2002,3.81946933291928,2.73747116538843,44539626211.2394,99825.4635764877,2.62,446175
LU,Luxembourg,2003,1.62928558525141,0.401759174544551,45265303920.824,100226.521534938,3.68,451630
LU,Luxembourg,2004,3.61217865779918,2.14992140761596,46900367568.4399,102381.312977526,5.11,458095
LU,Luxembourg,2005,3.17244170941073,1.60586227662969,48388254391.0481,104025.415860951,4.49,465158
LU,Luxembourg,2006,5.17848460186509,3.51414201688476,50894032693.7998,107681.016707959,4.73,472637
LU,Luxembourg,2007,8.35455406874028,6.69399631116951,55146002172.9657,114889.17999422,4.07,479993
LU,Luxembourg,2008,-1.27958624140669,-3.02853256680962,54440361516.4745,111409.723762355,5.06,488650
